gameId,gameDate,homeTeamId,homeTeamName,homeTeamScore,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,roadTeamId,roadTeamName,roadTeamScore,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF
0020800162,2008-11-19,1610612745,HOU,86,29,78,6,25,22,31,7,33,14,9,4,12,21,1610612742,DAL,96,35,77,6,17,20,26,5,41,17,7,5,16,22
0020800160,2008-11-19,1610612765,DET,96,38,75,5,12,15,18,6,29,19,7,1,12,20,1610612739,CLE,89,31,73,8,22,19,25,9,29,13,8,6,14,19
0020800165,2008-11-19,1610612760,OKC,88,30,75,5,10,23,23,9,33,16,6,5,20,19,1610612746,LAC,108,46,97,5,16,11,13,14,30,24,14,9,10,19
0020800166,2008-11-19,1610612759,SAS,81,29,75,2,17,21,28,12,25,20,11,5,15,22,1610612743,DEN,91,30,65,6,13,25,31,6,35,21,9,3,20,22
0020800163,2008-11-19,1610612750,MIN,102,38,74,4,12,22,30,6,27,29,7,5,15,19,1610612755,PHI,96,40,85,1,11,15,23,11,29,19,6,6,15,26
0020800164,2008-11-19,1610612740,NOH,96,40,77,2,13,14,17,13,21,24,11,2,14,19,1610612758,SAC,105,41,75,7,19,16,21,11,21,24,8,1,15,17
0020800159,2008-11-19,1610612737,ATL,91,33,84,8,25,17,22,22,36,23,8,3,16,15,1610612764,WAS,87,35,85,8,25,9,12,10,30,20,9,3,11,16
0020800170,2008-11-20,1610612756,PHX,92,38,86,6,18,10,15,12,34,22,4,4,15,16,1610612747,LAL,105,42,90,10,21,11,14,9,32,25,6,5,7,19
0020800169,2008-11-20,1610612738,BOS,98,36,73,7,14,19,28,11,31,22,11,4,12,18,1610612765,DET,80,29,68,5,13,17,24,9,28,17,7,4,16,21
0020800180,2008-11-21,1610612760,OKC,80,26,71,3,7,25,29,9,39,14,6,1,25,22,1610612740,NOH,105,40,81,8,17,17,22,3,32,21,14,6,14,26
0020800183,2008-11-21,1610612747,LAL,104,41,84,6,22,16,20,13,30,22,12,9,14,20,1610612743,DEN,90,36,84,5,19,13,20,14,25,27,10,3,15,19
0020800181,2008-11-21,1610612758,SAC,96,40,80,4,14,12,15,10,19,24,9,3,13,16,1610612757,POR,117,45,81,14,26,13,15,13,25,26,9,3,14,16
0020800182,2008-11-21,1610612744,GSW,110,43,87,4,14,20,27,12,27,22,10,8,15,14,1610612741,CHI,115,45,88,10,23,15,16,12,27,23,11,6,17,24
0020800178,2008-11-21,1610612749,MIL,104,42,95,4,14,16,22,17,43,24,10,6,14,17,1610612752,NYK,87,31,90,7,30,18,23,9,37,19,7,3,14,18
0020800179,2008-11-21,1610612759,SAS,119,42,81,15,25,20,25,12,24,23,8,0,11,21,1610612762,UTA,94,36,73,2,13,20,26,7,29,20,8,6,15,21
0020800174,2008-11-21,1610612764,WAS,91,35,82,3,15,18,22,10,25,20,9,4,10,26,1610612745,HOU,103,35,73,10,27,23,33,12,32,22,3,5,13,19
0020800175,2008-11-21,1610612737,ATL,88,29,65,10,22,20,26,8,33,21,7,5,20,19,1610612766,CHA,83,33,78,7,16,10,15,7,28,17,9,5,14,23
0020800176,2008-11-21,1610612750,MIN,78,26,83,3,15,23,27,12,29,14,10,3,13,22,1610612738,BOS,95,37,75,4,13,17,24,6,39,20,8,5,16,24
0020800177,2008-11-21,1610612742,DAL,91,30,75,8,18,23,26,10,41,19,7,5,17,19,1610612763,MEM,76,31,83,2,10,12,16,10,33,11,8,3,14,21
0020800171,2008-11-21,1610612754,IND,98,38,99,7,16,15,20,15,38,22,5,10,14,18,1610612753,ORL,100,37,86,12,31,14,18,5,42,14,11,7,16,26
0020800172,2008-11-21,1610612755,PHI,89,34,80,2,7,19,27,15,26,22,13,8,19,21,1610612746,LAC,88,34,77,4,10,16,22,16,31,17,10,3,23,21
0020800173,2008-11-21,1610612761,TOR,127,42,87,11,23,32,38,8,36,31,3,2,13,22,1610612751,NJN,129,53,103,7,25,16,21,12,33,25,8,4,7,32
0020800189,2008-11-22,1610612752,NYK,122,43,90,16,36,20,24,12,31,25,4,2,15,19,1610612764,WAS,117,44,95,6,20,23,26,16,32,19,9,4,10,19
0020800187,2008-11-22,1610612748,MIA,109,41,79,5,10,22,28,5,31,19,12,4,11,22,1610612754,IND,100,37,80,9,23,17,23,11,30,24,4,1,21,25
0020800188,2008-11-22,1610612751,NJN,112,38,75,11,19,25,39,12,33,21,7,2,12,19,1610612746,LAC,95,36,77,5,21,18,22,5,26,23,6,3,11,24
0020800185,2008-11-22,1610612753,ORL,95,33,81,7,27,22,26,8,30,19,3,5,12,16,1610612745,HOU,100,40,83,7,18,13,18,8,34,23,7,4,12,24
0020800186,2008-11-22,1610612739,CLE,110,41,81,7,21,21,23,11,30,20,3,4,8,18,1610612737,ATL,96,36,81,7,13,17,24,12,25,18,2,3,9,16
0020800184,2008-11-22,1610612766,CHA,74,29,78,3,17,13,22,14,30,13,11,5,18,28,1610612749,MIL,79,25,68,5,15,24,31,14,36,13,7,4,21,23
0020800190,2008-11-22,1610612763,MEM,94,35,75,4,14,20,24,12,22,16,9,4,18,23,1610612762,UTA,103,41,75,7,13,14,20,9,22,29,15,3,16,22
0020800191,2008-11-22,1610612740,NOH,109,40,74,6,17,23,24,8,27,24,9,4,12,18,1610612760,OKC,97,38,72,5,12,16,23,7,22,21,7,1,12,19
0020800192,2008-11-22,1610612756,PHX,102,40,75,8,18,14,21,11,33,24,3,4,18,14,1610612757,POR,92,35,90,11,34,11,18,17,19,17,9,5,9,18
0020800193,2008-11-23,1610612761,TOR,103,31,70,7,15,34,37,8,23,19,9,3,15,25,1610612738,BOS,118,45,73,10,17,18,30,9,29,21,8,4,18,28
0020800195,2008-11-23,1610612765,DET,80,30,81,5,14,15,22,8,28,22,4,5,11,17,1610612750,MIN,106,44,83,7,11,11,14,7,38,32,4,5,13,17
0020800194,2008-11-23,1610612755,PHI,89,37,93,6,15,9,12,22,32,22,6,5,16,17,1610612744,GSW,81,34,78,6,18,7,13,11,27,20,10,13,18,15
0020800197,2008-11-23,1610612747,LAL,118,45,87,8,14,20,28,14,32,28,11,3,17,16,1610612758,SAC,108,47,88,4,20,10,13,7,29,29,11,5,16,23
0020800196,2008-11-23,1610612743,DEN,114,40,74,4,15,30,42,8,33,31,10,8,13,21,1610612741,CHI,101,37,89,8,25,19,22,14,25,18,5,5,16,30
0020800200,2008-11-24,1610612748,MIA,98,36,84,9,24,17,27,7,28,19,13,6,8,22,1610612745,HOU,107,36,79,10,19,25,28,12,39,21,5,0,18,19
0020800201,2008-11-24,1610612763,MEM,81,30,77,3,13,18,24,9,30,10,7,2,11,18,1610612759,SAS,94,34,72,10,24,16,21,5,35,20,4,5,12,24
0020800202,2008-11-24,1610612762,UTA,100,43,84,3,13,11,15,14,24,30,12,2,15,17,1610612741,CHI,101,41,80,5,11,14,15,11,26,18,9,2,19,14
0020800203,2008-11-24,1610612757,POR,91,34,84,6,15,17,24,18,30,20,13,4,20,19,1610612758,SAC,90,33,71,9,17,15,20,6,26,22,10,1,22,22
0020800204,2008-11-24,1610612746,LAC,87,33,86,6,19,15,22,13,24,20,8,8,10,18,1610612740,NOH,99,40,81,5,14,14,16,10,38,22,3,3,15,17
0020800199,2008-11-24,1610612753,ORL,108,31,65,8,22,38,54,7,33,18,3,7,18,20,1610612749,MIL,101,40,87,4,13,17,21,10,30,20,8,1,14,39
0020800198,2008-11-24,1610612766,CHA,93,34,62,8,14,17,23,4,35,21,7,6,20,20,1610612755,PHI,84,32,81,3,16,17,23,11,24,12,12,6,12,21
0020800205,2008-11-25,1610612764,WAS,124,53,105,6,15,12,17,23,31,27,12,9,12,19,1610612744,GSW,100,39,85,6,20,16,23,13,27,26,7,10,20,14
0020800206,2008-11-25,1610612752,NYK,101,36,87,13,37,16,20,13,30,21,4,1,17,16,1610612739,CLE,119,48,91,10,33,13,20,12,36,22,9,8,8,15
0020800207,2008-11-25,1610612760,OKC,98,36,86,5,10,21,24,15,25,28,13,3,13,14,1610612756,PHX,99,39,73,9,21,12,16,6,28,21,6,6,17,22
0020800209,2008-11-25,1610612747,LAL,120,44,87,8,21,24,37,12,39,24,10,4,9,23,1610612751,NJN,93,30,87,5,24,28,33,14,31,22,5,7,12,27
0020800208,2008-11-25,1610612742,DAL,109,41,85,5,19,22,28,11,32,23,9,7,10,19,1610612754,IND,106,43,92,6,20,14,17,15,33,22,5,5,13,23
0020800220,2008-11-26,1610612757,POR,106,39,79,11,26,17,20,19,36,31,5,9,16,16,1610612748,MIA,68,29,84,2,19,8,10,10,18,14,9,4,9,19
0020800221,2008-11-26,1610612758,SAC,114,39,91,9,24,27,39,13,36,22,4,7,10,27,1610612751,NJN,116,42,93,9,21,23,31,10,30,19,5,8,8,32
0020800222,2008-11-26,1610612746,LAC,105,39,81,6,19,21,29,10,25,22,12,8,17,32,1610612743,DEN,106,33,73,4,16,36,43,12,28,24,8,4,19,25
0020800219,2008-11-26,1610612762,UTA,117,44,82,5,14,24,28,15,29,31,9,3,14,23,1610612763,MEM,100,41,77,3,12,15,28,10,20,15,11,3,15,26
0020800210,2008-11-26,1610612737,ATL,102,35,70,10,24,22,28,4,28,21,8,5,14,24,1610612749,MIL,96,39,80,2,12,16,22,9,26,22,7,3,14,25
0020800217,2008-11-26,1610612745,HOU,90,31,89,4,16,24,28,18,39,19,2,3,9,20,1610612754,IND,91,35,84,7,19,14,16,8,36,20,5,10,11,26
0020800218,2008-11-26,1610612759,SAS,98,34,76,6,18,24,34,9,38,17,5,4,12,17,1610612741,CHI,88,37,81,5,14,9,12,5,33,19,6,1,13,31
0020800215,2008-11-26,1610612765,DET,110,47,91,5,14,11,18,13,34,28,5,7,11,20,1610612752,NYK,96,33,85,10,31,20,22,12,31,19,8,5,14,17
0020800216,2008-11-26,1610612750,MIN,102,39,92,7,19,17,28,21,28,24,8,1,17,26,1610612756,PHX,110,37,69,4,14,32,40,3,33,17,11,7,13,20
0020800213,2008-11-26,1610612738,BOS,119,41,87,5,14,32,36,13,34,21,4,7,11,24,1610612744,GSW,111,39,79,7,19,26,33,7,27,21,6,8,11,24
0020800214,2008-11-26,1610612755,PHI,94,36,81,3,13,19,24,14,25,25,7,3,14,25,1610612753,ORL,96,32,68,9,26,23,30,9,30,18,4,3,17,19
0020800211,2008-11-26,1610612739,CLE,117,45,74,5,13,22,32,8,38,27,3,10,14,19,1610612760,OKC,82,29,82,2,9,22,31,9,19,17,11,6,10,22
0020800212,2008-11-26,1610612761,TOR,93,36,72,6,16,15,17,7,30,22,7,7,12,17,1610612766,CHA,86,34,79,3,16,15,21,15,24,21,8,1,14,19
0020800223,2008-11-27,1610612764,WAS,90,35,83,3,17,17,22,11,35,22,7,3,13,27,1610612753,ORL,105,38,81,6,19,23,30,13,36,26,8,5,11,17
0020800224,2008-11-27,1610612743,DEN,101,38,75,7,17,18,22,9,26,24,9,6,16,24,1610612740,NOH,105,33,73,12,23,27,29,11,24,20,10,2,15,21
0020800226,2008-11-28,1610612738,BOS,102,39,76,6,14,18,22,6,33,30,9,6,10,14,1610612755,PHI,78,32,77,2,9,12,21,14,30,15,6,3,15,20
0020800227,2008-11-28,1610612739,CLE,112,43,92,9,25,17,23,16,36,22,9,5,13,22,1610612744,GSW,97,33,83,4,16,27,33,11,31,13,10,9,14,19
0020800228,2008-11-28,1610612765,DET,107,36,75,8,16,27,39,9,32,22,7,10,14,20,1610612749,MIL,97,34,84,4,15,25,32,16,31,17,3,5,14,25
0020800229,2008-11-28,1610612754,IND,108,40,96,11,28,17,22,13,42,24,2,5,18,30,1610612766,CHA,115,37,91,9,21,32,41,11,39,17,10,5,12,24
0020800225,2008-11-28,1610612761,TOR,93,40,87,4,15,9,10,10,31,26,4,7,9,17,1610612737,ATL,88,35,83,8,26,10,11,13,31,23,4,6,15,16
0020800235,2008-11-28,1610612747,LAL,114,47,96,6,20,14,15,17,28,23,8,9,10,8,1610612742,DAL,107,43,84,13,29,8,9,8,28,32,9,4,14,16
0020800234,2008-11-28,1610612757,POR,101,37,69,8,23,19,25,9,29,25,5,7,12,18,1610612740,NOH,86,35,79,8,16,8,10,8,24,15,6,2,10,25
0020800233,2008-11-28,1610612762,UTA,120,44,83,10,17,22,34,12,33,30,11,3,10,18,1610612758,SAC,94,40,82,5,16,9,12,7,30,26,4,6,18,28
0020800232,2008-11-28,1610612759,SAS,109,43,76,9,16,14,21,9,28,31,5,1,12,15,1610612763,MEM,98,42,77,4,11,10,12,7,24,14,6,3,13,22
0020800231,2008-11-28,1610612756,PHX,92,39,80,8,22,6,11,12,31,20,7,6,19,19,1610612748,MIA,107,41,83,7,17,18,22,9,29,22,12,4,8,17
0020800230,2008-11-28,1610612760,OKC,103,39,78,7,16,18,27,7,26,23,6,2,10,26,1610612750,MIN,105,37,79,8,14,23,30,13,30,22,1,4,15,25
0020800245,2008-11-29,1610612758,SAC,78,32,92,0,15,14,16,19,34,17,6,3,16,23,1610612742,DAL,101,36,83,7,17,22,26,12,34,20,7,4,12,18
0020800244,2008-11-29,1610612762,UTA,88,33,76,4,12,18,25,12,28,21,7,2,18,19,1610612751,NJN,105,40,77,7,18,18,28,12,31,15,6,5,14,25
0020800246,2008-11-29,1610612746,LAC,97,35,82,4,13,23,35,14,31,22,7,6,13,17,1610612748,MIA,96,39,86,10,27,8,11,9,28,26,5,7,14,23
0020800241,2008-11-29,1610612750,MIN,97,41,90,6,23,9,10,13,28,20,7,5,17,23,1610612743,DEN,106,37,80,6,18,26,33,13,29,23,12,7,16,11
0020800240,2008-11-29,1610612763,MEM,103,41,71,5,11,16,24,9,27,18,6,2,18,26,1610612760,OKC,111,38,73,3,11,32,38,10,20,19,8,5,11,19
0020800243,2008-11-29,1610612749,MIL,85,29,74,6,16,21,23,7,31,19,6,4,18,19,1610612739,CLE,97,39,94,5,22,14,19,19,34,22,8,3,10,21
0020800242,2008-11-29,1610612745,HOU,103,39,81,6,20,19,24,3,31,22,12,4,7,25,1610612759,SAS,84,29,77,5,17,21,27,8,31,18,4,3,14,21
0020800236,2008-11-29,1610612766,CHA,84,32,67,5,13,15,22,8,28,18,5,4,21,23,1610612738,BOS,89,32,73,2,14,23,29,10,23,17,13,7,13,20
0020800239,2008-11-29,1610612752,NYK,138,54,105,13,27,17,21,20,39,35,8,2,18,25,1610612744,GSW,125,46,101,7,20,26,32,17,31,21,13,5,14,22
0020800238,2008-11-29,1610612764,WAS,98,34,80,6,17,24,31,15,27,22,9,1,10,19,1610612737,ATL,102,37,74,11,25,17,20,9,31,24,7,6,14,24
0020800237,2008-11-29,1610612753,ORL,110,38,75,12,26,22,30,7,34,19,8,6,18,17,1610612754,IND,96,40,93,6,21,10,15,16,32,22,4,1,18,29
0020800247,2008-11-30,1610612765,DET,85,30,69,3,12,22,27,8,21,20,7,4,11,22,1610612757,POR,96,36,69,7,17,17,23,12,23,23,4,8,12,21
0020800249,2008-11-30,1610612743,DEN,104,37,77,11,23,19,24,11,31,28,6,14,14,21,1610612745,HOU,94,31,76,10,20,22,26,10,28,22,9,6,15,17
0020800248,2008-11-30,1610612755,PHI,92,36,83,5,13,15,19,11,28,29,5,0,15,22,1610612741,CHI,103,38,73,8,15,19,24,7,35,26,4,6,15,18
0020800251,2008-11-30,1610612747,LAL,112,47,92,4,18,14,16,15,39,34,10,3,19,18,1610612761,TOR,99,34,88,11,25,20,26,11,25,23,11,6,12,16
0020800250,2008-11-30,1610612756,PHX,109,40,73,11,21,18,24,8,30,19,8,7,21,21,1610612751,NJN,117,40,80,8,22,29,32,7,22,17,9,5,12,22
0020800254,2008-12-01,1610612744,GSW,129,39,84,4,14,47,52,11,25,24,9,8,9,22,1610612748,MIA,130,47,99,8,25,28,31,21,30,30,7,9,14,37
0020800253,2008-12-01,1610612738,BOS,107,40,74,6,13,21,24,9,34,20,7,1,11,20,1610612753,ORL,88,34,81,5,26,15,25,16,24,14,6,5,11,16
0020800252,2008-12-01,1610612766,CHA,100,37,80,7,13,19,26,10,28,28,5,9,9,21,1610612750,MIN,90,30,75,11,25,19,25,11,28,17,5,9,17,19
0020800262,2008-12-02,1610612758,SAC,94,32,79,5,17,25,35,9,26,17,12,4,14,27,1610612762,UTA,99,36,70,3,13,24,29,7,38,24,8,5,25,27
0020800261,2008-12-02,1610612743,DEN,132,49,82,13,24,21,29,5,41,37,5,9,11,19,1610612761,TOR,93,34,93,5,17,20,23,12,27,21,6,4,9,22
0020800260,2008-12-02,1610612759,SAS,77,28,71,6,24,15,19,9,32,17,5,1,17,14,1610612765,DET,89,37,74,6,11,9,15,6,31,21,14,3,13,17
0020800259,2008-12-02,1610612742,DAL,100,39,87,8,23,14,19,13,31,21,8,6,9,11,1610612746,LAC,98,43,87,4,14,8,10,9,33,21,5,8,13,19
0020800258,2008-12-02,1610612741,CHI,95,33,82,2,11,27,31,11,34,13,5,10,24,26,1610612755,PHI,103,38,96,2,11,25,32,18,33,15,14,5,19,24
0020800257,2008-12-02,1610612752,NYK,97,32,78,10,31,23,26,7,29,20,5,2,11,15,1610612757,POR,104,40,90,11,26,13,15,15,39,21,6,7,12,22
0020800256,2008-12-02,1610612751,NJN,88,31,77,7,20,19,25,10,31,14,2,4,11,17,1610612764,WAS,108,44,85,13,24,7,11,9,31,33,5,4,7,21
0020800255,2008-12-02,1610612754,IND,118,45,99,8,22,20,21,19,31,27,9,4,13,26,1610612747,LAL,117,39,76,6,19,33,45,8,33,18,10,5,16,23
0020800270,2008-12-03,1610612749,MIL,97,39,83,3,12,16,21,12,31,27,10,5,15,19,1610612741,CHI,90,35,81,4,8,16,20,12,28,19,9,8,16,20
0020800271,2008-12-03,1610612740,NOH,104,33,73,8,19,30,35,17,29,20,9,6,13,16,1610612756,PHX,91,37,78,7,19,10,13,10,20,20,6,3,13,23
0020800272,2008-12-03,1610612745,HOU,103,31,76,10,23,31,39,11,36,22,4,4,13,16,1610612746,LAC,96,40,91,5,17,11,16,16,31,20,8,8,11,26
0020800273,2008-12-03,1610612762,UTA,89,29,73,4,15,27,32,11,27,20,8,5,17,19,1610612748,MIA,93,36,81,4,15,17,21,14,31,20,11,11,18,22
0020800267,2008-12-03,1610612755,PHI,102,42,86,5,15,13,20,12,25,21,11,2,12,25,1610612747,LAL,114,43,74,6,13,22,27,9,32,24,7,4,16,18
0020800266,2008-12-03,1610612753,ORL,100,37,65,10,21,16,24,3,28,18,10,7,19,14,1610612750,MIN,89,36,87,2,9,15,19,16,26,15,9,3,12,20
0020800269,2008-12-03,1610612738,BOS,114,40,80,8,22,26,32,14,40,27,6,5,12,18,1610612754,IND,96,40,91,7,22,9,13,9,22,24,6,1,10,23
0020800268,2008-12-03,1610612764,WAS,92,37,73,5,15,13,17,9,25,21,5,5,11,19,1610612757,POR,98,37,77,6,14,18,23,12,26,22,5,2,12,18
0020800263,2008-12-03,1610612737,ATL,105,40,71,10,24,15,19,6,27,33,5,4,13,22,1610612763,MEM,95,35,77,4,11,21,24,10,20,18,7,0,9,25
0020800265,2008-12-03,1610612739,CLE,118,43,85,6,21,26,30,11,37,21,18,8,16,15,1610612752,NYK,82,32,83,10,34,8,10,13,26,16,8,3,26,23
0020800264,2008-12-03,1610612766,CHA,103,36,76,4,13,27,33,11,24,21,9,1,13,25,1610612760,OKC,97,36,66,7,11,18,28,5,23,24,6,8,18,26
0020800274,2008-12-04,1610612742,DAL,112,45,88,7,17,15,20,15,33,25,7,7,14,21,1610612756,PHX,97,36,81,6,16,19,23,10,25,22,8,5,14,23
0020800275,2008-12-04,1610612743,DEN,91,35,79,7,14,14,23,10,23,19,7,7,14,23,1610612759,SAS,108,41,82,9,26,17,18,12,35,27,2,8,13,24
0020800282,2008-12-05,1610612765,DET,91,36,75,2,12,17,21,11,27,18,5,4,10,23,1610612755,PHI,96,34,74,3,11,25,29,12,28,19,5,7,10,22
0020800283,2008-12-05,1610612763,MEM,93,38,77,7,13,10,15,9,31,18,10,3,16,20,1610612746,LAC,81,32,70,5,17,12,18,3,22,18,8,6,17,17
0020800280,2008-12-05,1610612751,NJN,113,39,74,14,28,21,26,8,31,22,5,1,12,26,1610612750,MIN,84,29,68,2,12,24,29,8,25,17,3,4,16,20
0020800281,2008-12-05,1610612738,BOS,93,34,73,3,13,22,29,17,26,22,4,1,17,21,1610612757,POR,78,29,68,2,11,18,24,9,22,11,6,6,14,25
0020800286,2008-12-05,1610612762,UTA,114,49,95,5,13,11,16,13,39,31,12,8,17,17,1610612761,TOR,87,36,82,4,17,11,13,3,35,23,8,10,23,16
0020800284,2008-12-05,1610612745,HOU,131,41,84,13,21,36,40,16,28,23,10,5,16,18,1610612744,GSW,112,45,83,7,19,15,23,8,25,17,6,3,15,27
0020800285,2008-12-05,1610612749,MIL,101,35,73,6,17,25,30,14,27,20,5,5,15,23,1610612766,CHA,96,36,70,10,19,14,20,7,20,23,9,3,16,27
0020800276,2008-12-05,1610612753,ORL,98,38,84,13,27,9,16,13,32,21,8,8,16,19,1610612760,OKC,89,36,83,3,9,14,21,14,32,20,9,4,16,20
0020800277,2008-12-05,1610612764,WAS,104,39,86,6,15,20,25,16,31,24,11,4,17,24,1610612747,LAL,106,37,74,10,20,22,31,11,27,25,8,4,15,18
0020800278,2008-12-05,1610612737,ATL,98,39,80,5,26,15,21,7,33,23,9,2,17,11,1610612752,NYK,95,39,89,11,34,6,6,12,27,22,8,1,17,21
0020800279,2008-12-05,1610612739,CLE,97,38,74,7,22,14,19,9,34,28,7,10,11,20,1610612754,IND,73,29,72,4,12,11,15,9,26,18,4,0,16,16
0020800287,2008-12-06,1610612766,CHA,74,25,69,3,14,21,28,11,23,17,10,3,19,21,1610612739,CLE,94,32,69,9,16,21,27,10,29,16,9,10,17,25
0020800288,2008-12-06,1610612748,MIA,105,41,85,5,12,18,28,13,37,23,6,8,14,19,1610612760,OKC,99,35,81,5,13,24,30,8,31,20,7,4,14,22
0020800289,2008-12-06,1610612755,PHI,84,28,77,6,21,22,29,15,26,15,8,4,15,18,1610612751,NJN,95,36,73,11,26,12,16,8,32,22,11,5,14,23
0020800290,2008-12-06,1610612750,MIN,84,30,77,3,10,21,34,13,25,20,9,4,13,23,1610612746,LAC,107,38,81,6,12,25,30,19,35,22,3,11,18,21
0020800295,2008-12-06,1610612756,PHX,106,36,80,5,21,29,40,16,38,20,8,2,16,23,1610612762,UTA,104,39,86,7,21,19,29,12,25,27,11,3,14,26
0020800296,2008-12-06,1610612758,SAC,85,29,99,3,16,24,29,26,27,12,10,4,17,22,1610612743,DEN,118,42,80,5,12,29,37,10,35,17,14,12,17,24
0020800291,2008-12-06,1610612740,NOH,106,38,73,11,20,19,20,6,35,21,5,3,12,27,1610612763,MEM,87,33,73,3,14,18,27,8,24,20,2,4,12,25
0020800292,2008-12-06,1610612741,CHI,117,43,82,11,20,20,30,8,25,31,9,2,9,15,1610612764,WAS,110,45,83,10,25,10,13,9,29,29,3,6,15,23
0020800293,2008-12-06,1610612742,DAL,100,40,84,3,16,17,21,14,34,19,8,2,16,22,1610612737,ATL,98,34,75,8,22,22,29,10,29,15,8,4,19,20
0020800294,2008-12-06,1610612759,SAS,123,47,85,12,26,17,24,10,40,35,5,3,10,21,1610612744,GSW,88,31,83,3,10,23,29,11,32,11,5,2,11,19
0020800300,2008-12-07,1610612747,LAL,105,34,70,5,14,32,41,14,35,23,12,4,25,25,1610612749,MIL,92,35,92,4,16,18,26,21,21,24,11,2,18,29
0020800297,2008-12-07,1610612752,NYK,104,35,75,12,24,22,28,10,41,21,2,1,16,24,1610612765,DET,92,39,89,2,16,12,17,10,26,19,7,5,8,23
0020800298,2008-12-07,1610612761,TOR,97,38,77,8,17,13,13,4,27,26,7,8,8,17,1610612757,POR,98,36,82,12,24,14,17,18,30,19,3,5,14,16
0020800299,2008-12-07,1610612754,IND,117,42,83,6,23,27,32,5,34,23,7,7,18,27,1610612738,BOS,122,42,84,13,25,25,33,8,36,25,13,3,15,27
0020800302,2008-12-08,1610612763,MEM,109,39,76,7,16,24,32,10,27,16,7,7,6,25,1610612745,HOU,97,35,72,9,21,18,25,6,27,16,2,3,16,21
0020800301,2008-12-08,1610612748,MIA,100,32,75,6,15,30,41,14,32,12,4,4,10,20,1610612766,CHA,96,34,78,10,20,18,26,11,26,22,6,2,9,29
0020800304,2008-12-08,1610612746,LAC,88,37,96,5,15,9,13,16,35,19,7,6,13,23,1610612753,ORL,95,33,75,10,26,19,30,4,39,21,7,9,16,19
0020800303,2008-12-08,1610612760,OKC,102,41,96,8,23,12,20,17,31,26,7,8,21,26,1610612744,GSW,112,41,81,4,13,26,33,11,36,17,13,7,22,19
0020800306,2008-12-09,1610612764,WAS,107,38,77,4,14,27,31,10,29,24,7,2,7,16,1610612765,DET,94,37,72,7,15,13,14,4,30,24,1,3,11,21
0020800305,2008-12-09,1610612739,CLE,114,43,87,8,22,20,23,13,32,29,11,3,11,24,1610612761,TOR,94,32,71,6,17,24,32,8,25,18,5,3,19,21
0020800309,2008-12-09,1610612742,DAL,126,48,93,9,24,21,28,9,39,28,3,4,13,20,1610612759,SAS,133,49,100,10,25,25,29,8,34,28,7,4,6,22
0020800308,2008-12-09,1610612741,CHI,105,42,89,5,19,16,21,10,39,24,9,9,14,16,1610612752,NYK,100,40,95,6,28,14,16,14,35,22,6,3,14,14
0020800307,2008-12-09,1610612750,MIN,96,33,82,3,16,27,43,19,24,15,12,6,15,31,1610612762,UTA,99,32,69,4,12,31,37,9,31,23,9,8,21,30
0020800312,2008-12-09,1610612757,POR,108,40,77,5,19,23,28,11,33,24,3,7,9,20,1610612753,ORL,109,39,77,14,27,17,24,5,24,26,7,0,7,22
0020800313,2008-12-09,1610612758,SAC,113,44,89,8,20,17,23,11,34,22,3,3,10,24,1610612747,LAL,101,35,87,9,24,22,26,15,28,22,4,7,16,23
0020800310,2008-12-09,1610612745,HOU,92,35,81,6,17,16,22,15,42,20,6,9,16,14,1610612737,ATL,84,34,87,8,21,8,11,10,30,16,9,10,8,19
0020800311,2008-12-09,1610612756,PHX,125,44,75,8,14,29,38,11,30,23,7,6,17,19,1610612749,MIL,110,44,94,6,14,16,24,16,22,18,12,3,13,31
0020800319,2008-12-10,1610612759,SAS,95,35,79,10,20,15,22,15,37,18,3,5,16,16,1610612737,ATL,89,36,77,6,19,11,14,4,23,19,12,11,10,20
0020800318,2008-12-10,1610612755,PHI,93,33,78,1,10,26,32,12,29,15,5,3,13,20,1610612739,CLE,101,40,87,5,18,16,18,14,32,20,4,5,12,22
0020800321,2008-12-10,1610612744,GSW,119,43,88,6,20,27,33,10,36,27,6,9,10,18,1610612749,MIL,96,37,86,6,14,16,21,11,34,17,4,6,15,26
0020800322,2008-12-10,1610612747,LAL,115,40,82,8,24,27,35,12,31,30,11,5,14,20,1610612756,PHX,110,44,87,10,32,12,18,10,30,29,10,2,14,23
0020800320,2008-12-10,1610612743,DEN,116,39,81,8,23,30,40,13,24,19,14,7,11,21,1610612750,MIN,105,39,88,4,16,23,24,15,28,21,3,7,16,21
0020800316,2008-12-10,1610612740,NOH,105,40,82,12,20,13,15,14,34,29,8,10,15,20,1610612766,CHA,89,34,82,6,12,15,21,13,25,16,8,4,12,18
0020800317,2008-12-10,1610612760,OKC,102,37,72,4,7,24,30,7,30,26,4,7,15,29,1610612763,MEM,108,38,79,6,12,26,33,12,24,19,9,7,8,21
0020800314,2008-12-10,1610612761,TOR,101,40,81,6,16,15,17,9,38,24,5,7,15,21,1610612754,IND,88,33,95,7,25,15,17,18,34,23,7,2,14,21
0020800315,2008-12-10,1610612751,NJN,109,44,82,11,27,10,17,7,27,19,6,8,17,25,1610612752,NYK,121,40,79,9,26,32,35,9,29,21,8,3,16,19
